"year","weight","best_num_players","age_rec","games.MfgPlaytime","score"
2016,2,0,8,25,6.15686
2016,1.5556,0,12.8,30,6.19005
2016,1.75,0,8,45,6.81418
2017,2.1667,0,8.4,60,6.84449
2016,1.3333,0,8,90,6.60064
2016,2.625,0,12.4,60,6.4143
2016,1.5,0,8,20,7.20409
2016,1.75,0,8,20,6.2036
2016,2.6667,0,13,120,8.0972
2016,2.8,0,12,120,7.11111
2015,1.5,0,8,30,6.27895
2016,1.3333,0,9,20,5.87136
2020,2.2727,2,11.3333333333333,40,7.79882
2016,1.1333,0,7.33333333333333,30,6.35763
2016,1.8,0,8,30,6.28637
2017,1.9659,4,8.40322580645161,45,7.27235
2016,2.2429,2,10.2142857142857,45,7.28742
2016,1.0952,6,5.11111111111111,2,6.74194
2016,1.7242,2,6.92857142857143,20,7.44436
2017,2.5577,4,9.2,90,6.98659
2016,1,0,9,60,6.87638
2016,2.5,0,11,90,7.69836
2017,1.2083,0,7.42857142857143,10,6.46381
2016,2,0,7.2,120,5.84386
2016,1,0,5,15,6.51389
2016,1.9827,4,9.36363636363636,45,7.00908
2016,1.6644,4,6.42553191489362,30,6.90898
2017,2.7222,0,10,90,8.55556
2016,2.1429,0,11,180,7.3261
2016,2.6667,0,10,45,7.46393
2016,3.1,0,12,90,7.8571
2016,1.8333,0,10.6666666666667,45,7.28281
2018,1,0,10,10,6.18229
2016,1.3774,3,8.2,30,6.77287
2015,2.2444,2,7.75,90,7.55754
2016,1.3333,0,10.6666666666667,60,7.77879
2016,2,0,12,90,7.56863
2016,1,0,7,15,4.961
2017,2.1548,4,11.3103448275862,60,7.4656
2016,1.2,0,7,30,5.91725
2018,2.6471,0,10,75,6.82889
2016,1,0,17.3333333333333,0,5.58475
2017,3,0,12,75,6.58156
2019,3,0,15,90,8.33283
2016,2.5294,0,10,120,7.23031
2016,2.8889,0,12,1440,7.66469
2017,1.8889,0,10,35,6.50024
2016,1.7647,0,8.57142857142857,60,7.23467
2016,2.1667,0,11,60,6.35102
2017,2.5,0,12,120,6.58434
2016,1,0,8,10,6.4122
2017,1.1698,4,6.06666666666667,20,7.0908
2015,2.5455,0,14,120,7.40686
2016,1.08,0,13.6,45,7.35252
2017,2.8393,3,10.5333333333333,120,7.7743
2017,1.1429,0,7.66666666666667,15,6.50842
2017,1.7143,0,8,10,5.83677
2017,2,0,10,30,6.57353
2017,2,0,12,120,6.76176
2016,1.4,0,5.75,15,6.59025
2016,3.16,0,12,120,7.25279
2016,1.7,0,10,45,6.75957
2016,1.8333,0,8.5,60,5.86638
2016,2.1765,2,9.33333333333333,45,6.81194
2016,2.8889,0,12,60,7.25254
2017,2.6207,4,12.75,90,7.54646
2016,1.541,0,10.4,20,6.81236
2016,2.1429,0,16,30,5.2871
2016,2.8,0,12,180,6.46568
2017,2.9268,3,12,120,7.40753
2016,2.6129,0,12,90,7.14344
2016,2,0,8,30,6.22059
2016,2.6667,0,12,30,5.27632
2016,2,0,9,45,6.54642
2016,1,0,16,0,6.9593
2016,2.0833,4,12.5714285714286,45,6.90451
2016,2.7647,0,9,75,6.96185
2015,1.25,0,6,20,6.28532
2017,1.8,0,8,30,6.70257
2016,1.3333,0,6,30,6.04433
2017,2.8276,0,10.5,60,7.67857
2017,4.1818,0,12,240,7.67265
2016,2,0,10,60,8.62857
2017,2.5,0,12,75,6.33684
2016,1.75,0,10,25,6.93947
2019,2.303,0,11.8181818181818,60,7.80413
2016,2.125,0,12,45,7.16455
2016,1.314,4,8.70833333333333,30,7.46227
2016,3.2751,3,12.4545454545455,90,7.84597
2016,0,0,8,20,6.2951
2019,4.2209,4,13.6,180,8.06779
2016,1.1111,0,15.6,60,5.49149
2016,1.25,0,8,30,6.1902
2016,3.0789,0,12.2857142857143,90,7.8512
2015,2.1389,1,11.25,30,7.49806
2018,2,0,12,30,6.53456
2021,3,0,16,720,7.43884
2017,3.6667,0,8.4,180,7.94209
2016,2,0,9,40,6.23625
2016,2.5,0,10,45,7.40166
2016,1.6667,0,9,30,5.14885
2017,2.5455,4,10,120,7.21028
2016,2.6667,0,13.3333333333333,45,7.24303
2017,3,0,14,60,7.06154
2016,1.4,0,8,45,5.94
2018,3.5455,0,14,600,7.7449
2016,2.0333,0,8.88888888888889,75,7.52799
2017,1.2222,0,7,10,6.39235
2016,2.5,0,12,45,6.43336
2017,3.1538,0,13.6,120,7.31888
2016,1,0,12,30,7.03667
2016,2.5,0,10,60,8.20753
2017,2.8333,6,10.4615384615385,75,7.32391
2016,4.1429,0,16.6,180,8.40667
2017,2.4762,0,7.81818181818182,60,7.62701
2016,2.4286,0,12,60,6.82571
2016,1.6,0,5,20,6.74281
2016,0,0,10,120,7.07
2016,1,0,16,90,5.22113
2016,3,0,12,120,7.26865
2017,1.6757,2,10.5333333333333,20,7.21457
2017,1.3333,0,10,30,5.48873
2016,1,0,6,20,6.24011
2016,2,0,11,75,6.86912
2016,2.3462,0,11.4285714285714,120,7.48781
2017,3.3333,0,16,0,7.36364
2017,2.8,0,12,120,7.54589
2016,1.2,0,8,45,6.06476
2016,1.4286,0,8,20,6.8033
2015,1,0,14,90,7.45345
2019,2.6,0,10,60,7.33347
2017,3.1518,2,12.7,120,6.52568
2016,2.4444,0,12,240,6.20951
2016,1,0,5,15,6.03736
2017,2.75,0,12,60,5.29448
2016,2,0,6,35,6.33204
2016,1.3333,0,10,60,7.32135
2017,1,0,8,5,6.24538
2016,3.75,0,14,20,6.739
2016,1,0,6,60,6.67568
2017,2.9,0,16,300,7.59143
2016,2,0,8,30,6.69041
2016,1.8788,0,10,60,7.13959
2016,3.4464,3,12.2,120,7.33833
2016,1,0,16,50,5.89
2017,3.2222,0,13.5,90,7.90308
2016,1,0,8,15,5.38298
2016,1.8,0,10,60,6.21065
2017,2,0,8,30,6.43112
2016,2.625,0,12,30,6.86051
2018,2.5833,0,12,90,7.42776
2016,1.8571,0,5,120,5.23044
2016,1.194,6,8,40,7.04834
2017,1.7143,0,6,15,6.64572
2016,2,0,10,60,5.57317
2019,3,0,10.8,60,7.58894
2016,1.2632,0,12,30,7.12982
2016,1.4681,3,7.16666666666667,30,6.7274
2016,2.6667,0,12.4,40,7.729
2016,3,0,5,10,6.47143
2016,2.2,0,12,120,7.35579
2017,2.88,0,13,90,7.28958
2016,1.375,0,8,30,6.32334
2016,2.2857,0,12,120,7.83378
2015,1,0,5,0,5.98478
2017,1,0,8,45,6.77762
2015,2.5,0,16,60,8.28333
2016,1.3333,0,4.2,15,6.94309
2017,2,0,14,20,7.49261
2017,1.4545,4,9.75,15,7.23243
2016,1.25,6,8.49056603773585,15,7.24046
2016,1,0,8,30,6.89007
2017,2,0,10,60,6.60109
2018,3.3295,4,9.33333333333333,180,7.67015
2019,3.1875,0,10.8,60,7.39808
2016,1.1429,0,7.6,5,5.50871
2016,1.6667,0,5,20,6.21958
2017,3,0,10,90,7.59
2016,2.5779,4,10.3888888888889,45,7.9113
2016,4.418,3,14.304347826087,120,8.03208
2015,1,0,3.66666666666667,15,4.95681
2017,1.5714,0,6,60,7.03529
2016,3,0,14,120,7.49048
2019,3.6842,0,14,150,7.6277
2016,1.9,2,9.04347826086956,30,7.57847
2016,2.0882,2,8.20987654320988,60,7.43411
2017,1.8333,0,12,45,6.93558
2016,4.4,0,14,60,7.97846
2016,1.6667,0,8,40,6.66331
2017,2.45,0,12.6666666666667,90,8.369
2019,2.16,0,7.71428571428571,45,6.87772
2016,1.5926,0,9.42857142857143,60,7.13418
2016,2.125,0,13,90,6.74605
2017,2.8571,0,10,60,7.0195
2017,2.5455,0,10,120,6.61847
2017,2.8103,4,11.5555555555556,75,7.19647
2015,2,0,10,15,6.56875
2016,1.6882,4,8.04651162790698,45,7.53624
2016,1.7857,2,10.5,90,6.97246
2016,1.6,0,8,30,6.17673
2017,1.9246,2,9.04716981132076,45,7.51672
2019,2.9,0,11.5,120,8.07463
2016,1.75,0,6,30,6.27778
2016,2.6667,0,9.2,600,8.26211
2016,1.2222,0,8.66666666666667,30,6.58945
2018,2.8182,3,10.5984251968504,80,8.09234
2016,2.1053,0,9.2,40,7.05714
2016,2,0,9,30,6.53222
2016,1.3333,0,6,60,6.37667
2016,2.6,0,12,90,7.6964
2017,4.2097,4,14.5,360,7.91034
2017,2,0,10,15,6.93366
2016,1.75,0,6,30,6.40186
2017,2.4848,0,10.6,120,7.46233
2017,2.5345,3,10.8571428571429,60,7.29525
2017,2.5517,0,9.33333333333333,75,7.11742
2017,1.6912,3,8.96,20,7.0056
2014,1,0,5,10,5.49419
2016,1,0,16,0,6.65725
2016,1,0,8,30,5.8879
2016,2.0179,4,9.11111111111111,45,7.08344
2017,3.2857,0,12,180,7.25813
2016,1.8333,0,12,60,7.04265
2016,3.3571,0,16,600,8.48071
2017,3.3077,0,13,120,7.50042
2017,1.5,0,6,15,8.08594
2016,0,0,12,15,7.01488
2017,2,0,12,45,6.83022
2017,2.4286,0,12,60,6.26907
2015,2.1667,0,16,120,6.13205
2016,1,0,10,20,6.0625
2016,1.3333,0,10,11,6.92106
2017,2.0714,0,9.2,45,7.0213
2016,2.1429,0,11,45,7.57918
2016,2,0,8,45,6.61301
2016,2.2,0,11,35,6.75625
2016,2,0,10,90,7.82778
2016,1.8125,0,8.66666666666667,30,6.60602
2016,1.5,0,16.5,30,5.54426
2016,1.2857,0,8,10,5.7907
2016,1,0,6,20,6.12548
2016,2,0,16,30,7.25536
2016,3.5051,4,12.2,120,8.00629
2017,1.7692,0,7,30,6.73377
2016,1,0,5.33333333333333,30,5.43966
2016,1.9744,0,8.0625,40,6.35077
2016,1,0,10,0,5.16774
2016,2,0,12,45,6.44794
2016,3,0,12,90,6.13208
2017,1.4706,6,12,35,6.48761
2016,2.2857,0,8,50,7.34433
2016,1,0,2,10,6.2285
2017,2.75,0,11.3333333333333,90,7.02938
2017,3.1364,0,13,120,7.17214
2016,2.2308,0,10,60,6.88504
2017,2.2286,2,10,90,7.30493
2016,2.6629,2,10.2857142857143,45,7.16387
2016,3.25,0,16,240,7.34216
2019,1.75,0,8,40,6.98812
2015,2,0,10,60,6.15211
2016,2,0,8,45,7.25714
2016,1.25,0,6,15,6.21
2016,1.75,0,5.4,30,6.62424
2016,1.6667,0,8,30,6.13095
2016,1.125,0,7.2,20,5.8247
2016,2,0,10,60,5.62568
2016,2.2,0,15,120,6.275
2017,2.3333,0,8.66666666666667,180,7.14954
2016,1.7949,2,7.5,30,6.67088
1980,2,0,16,240,6.72841
2016,1.2,0,7,60,5.66429
2016,1.5,0,6,40,6.22043
2016,3.5902,0,13.75,120,8.475
2016,1.4167,0,9,15,6.31061
2016,1.2857,0,9.33333333333333,60,6.4636
2015,1,0,16,25,5.59667
2017,3.44,0,12,150,6.74426
2017,1.3333,0,5,30,6.95262
2018,2.5263,0,10.6666666666667,45,6.67971
2017,2,0,10,30,6.50612
2016,4.4545,0,12.6666666666667,240,7.81349
2019,1.3333,0,5.5,30,7.51439
2016,2,0,8,60,7.21282
2016,2.2212,3,8.81428571428571,60,7.81612
2019,2.5,0,12,90,7.32633
2017,2.55,3,11.125,45,7.18849
2018,2,0,8.57142857142857,90,6.99447
2018,2.3333,0,11,80,6.86471
2016,1.3636,0,8.5,30,6.08203
2017,2.6557,4,9.75,60,7.02823
2016,1.3333,0,8,20,5.67368
2018,3.3433,3,13.5,120,7.91476
2016,1.6154,0,9.33333333333333,20,6.74388
2016,1.75,0,6,20,6.1507
2016,3,0,10,30,7.65106
2016,2.25,0,9.33333333333333,45,4.9545
2016,3.3333,0,12,60,7.13423
2016,1.619,0,6.5,30,6.74609
2016,1,0,4.46666666666667,30,6.86129
2016,2.371,4,10.2222222222222,60,7.04295
2017,3.5702,6,13.75,180,7.82571
2019,4.375,0,16,3600,8.51887
2016,1.6,0,6,60,6.37754
2016,2.5,0,12,30,6.25803
2016,1.1429,0,10,30,7.29132
2016,1,0,5,20,6.6433
2016,1.8,0,14,40,6.26014
2018,2.1683,3,8.85714285714286,60,7.22498
2016,2,0,8,30,6.86238
2016,2.5588,4,9.75,120,7.42773
2019,3.4815,0,12.3333333333333,180,8.12727
2016,1.3333,0,8,10,6.7339
2016,1.4,0,8,45,6.1387
2016,1,0,18,30,5.66192
2016,2,0,8.66666666666667,45,7.11578
2016,1,0,13,90,4.79945
2017,2.5,0,6,30,6.08919
2018,2.55,0,11.3333333333333,45,7.3984
2016,1.2,0,10,30,7.54641
2017,2.25,0,8,10,6.15
2017,2.4792,0,8.5,90,7.06402
2016,1,0,15,30,7.14907
2017,1,0,3,20,6.4493
2016,1,0,6,20,6.706
2016,2,0,10,20,6.33911
2017,2,0,11,240,5.38333
2017,3,0,12,225,7.575
2016,2.64,0,10.6666666666667,60,6.84729
2016,2,0,12,60,6.275
2018,3.1111,0,12,60,7.41585
2016,2.6364,0,10.6666666666667,60,6.78592
2018,1,0,5,45,6.36245
2017,2,0,10,40,6.48667
2016,1,0,5,30,6.29709
2016,1.875,0,10,75,7.11041
2020,3.5556,0,14,240,7.8398
2016,1.8889,0,10.8,30,6.55328
2016,1.5,0,14,45,6.77269
2016,1.1111,0,10,45,6.96751
2016,2.8182,2,12,90,7.21511
2016,2.5606,2,12.4705882352941,150,7.11149
2016,2.5608,2,12.1379310344828,120,7.50152
2016,1.5948,4,8.0625,30,7.01842
2016,1.0444,6,6.33333333333333,20,6.56578
2016,1.2,0,6.66666666666667,20,6.4289
2017,2,0,10,45,7.74607
2016,3.0909,0,12,90,6.21392
2016,1.25,0,10,15,6.63503
2016,1,0,8,60,5.30842
2018,1.2,0,8,15,6.81158
2016,1.25,0,10,15,6.625
2016,1,0,6,15,6.23805
2016,2.8333,0,8,60,7.3175
2016,2.7,0,10,120,6.72819
2018,3,0,11.2,120,6.83775
2018,3,0,14,60,6.54785
2016,2.3667,0,9.66666666666667,60,6.7335
2016,2.6667,0,13.6,120,7.52666
2017,2.0222,0,11,13,6.41494
2017,2,0,10,30,6.76595
2016,1.125,0,5.5,25,6.55294
2017,1.5,0,9,30,5.38469
2016,3.287,4,11.7272727272727,120,7.88129
2017,1.1667,0,8,25,6.06282
2017,2.625,0,12,210,7.37171
2016,1.8954,3,7.11538461538461,60,6.89759
2019,3.125,0,10.5,150,7.25603
2015,1.087,0,6.52941176470588,45,6.83992
2016,1,0,16.5,0,5.74987
2017,2.2857,0,10,60,6.67039
2016,1.25,0,6.4,20,6.4447
2015,2.68,0,10.6666666666667,180,7.44166
2017,1.6667,0,8,30,6.66263
2016,1,0,8,30,6.63473
2018,2.9333,0,11.4285714285714,120,7.66721
2016,2.2029,2,13.6470588235294,120,7.71481
2019,2,0,10,20,6.5051
2016,2,0,13,45,6.85161
2017,1.8696,0,9.33333333333333,10,6.98676
2020,2.6,0,8,120,7.22295
2017,2.1266,4,9.17647058823529,60,7.37263
2016,2.9412,0,10.6666666666667,30,7.61571
2016,1.125,0,6.66666666666667,20,6.24052
2018,1.875,0,12,20,6.15024
2019,2.54,4,9.66666666666667,60,7.23688
2017,2.6429,2,11.8,120,7.53767
2016,1,0,6,30,4.72279
2016,2.4737,4,11.6666666666667,90,6.79982
2018,3.4848,0,10,90,6.9195
2016,2.5,0,7,90,6.30288
2016,2,0,12,45,6.52664
2016,1.216,2,6.11344537815126,15,7.35135
2016,1.0909,0,4.55555555555556,25,5.86437
2016,1.75,0,10,60,6.40511
2016,2,0,9,70,7.52824
2019,1.8,0,9,45,7.09473
2016,3.2857,0,14,90,7.02211
2016,1.7,0,9,30,6.27377
2016,2.6316,0,9.6,90,6.68589
2016,3,0,15,120,8.31707
2017,2.5,0,16,720,5.81429
2016,1,0,8,40,6.97241
2016,1,0,3,30,6.71316
2017,1.7143,0,6.25,45,6.18917
2016,2.2,0,15.3333333333333,120,7.45143
2016,1.3529,0,14,40,7.45952
2016,2.6667,0,14,60,6.73606
2016,2.05,0,10.5,60,6.90026
2016,2.2667,3,12,60,7.01847
2016,2.6,0,14,60,6.81069
2016,2.1667,0,8,60,6.59314
2016,1.8462,0,10,60,6.20915
2016,1.3333,0,8,30,5.83503
2016,2,0,10,90,7.73871
2017,1.4,0,6,90,6.67245
2016,1.3846,0,8.4,15,6.86397
2016,1.9815,3,9.14285714285714,30,7.03909
2017,1.875,0,10.6666666666667,45,7.07433
2016,2.6736,4,12.2340425531915,180,8.02713
2015,1,0,3,20,6.41139
2016,3,0,10,90,6.44365
2016,1.25,0,7.33333333333333,30,6.67748
2016,1.2857,0,6,20,6.23733
2017,1.6364,0,6.28571428571429,60,5.67638
2016,1.5,0,5.57575757575758,30,6.91784
2018,2.3448,0,10,45,7.06295
2016,2,0,8,40,6.22791
2016,1.3333,0,16,15,6.61194
2017,3.1111,0,14,180,8.54079
2017,1.5,0,7.66666666666667,45,6.63723
2016,1,0,6,20,5.29313
2016,1,0,6.33333333333333,30,6.29197
2016,1.6875,0,10,20,6.8037
2016,2.9592,5,11,180,7.46077
2016,1.1707,0,8.28571428571429,45,4.24303
2016,3.2,0,14,120,6.31873
2016,2.2692,2,9.3,30,7.50199
2016,2.0055,5,8.9047619047619,60,7.30356
2016,2.4412,3,7.78260869565217,45,7.12153
2016,2,0,14,0,7.33012
2016,1,0,10,10,6.73467
2016,2,0,10,40,7.875
2018,2.8421,0,12.6666666666667,120,7.13343
2016,0,0,12,45,6.50092
2016,1.9286,0,8,30,6.66828
2016,2,0,12,40,6.57974
2016,3.3846,0,10,90,7.14614
2016,2.8,0,11,120,7.01097
2016,2.8,0,8,60,6.89282
2017,2.0444,3,10,30,7.03084
2016,2.6667,0,10,20,5.67586
2016,1.2,2,9.4,30,6.67033
2016,3.4738,2,13.1103448275862,120,8.16597
2016,3.2472,6,12.3636363636364,240,7.11616
2016,1,0,5.25,15,6.60716
2016,2.4444,0,10,60,6.91751
2016,2,0,8,40,6.4122
2016,1.8571,0,9,60,6.81045
2016,2.25,0,8,45,6.79562
2016,1.375,0,10,30,6.31071
2016,2.0541,0,11,45,6.92528
2016,1.2727,0,8,25,6.79382
2018,3.2831,4,13.0740740740741,120,7.842
2017,3.0588,0,11.6666666666667,90,7.61253
2017,1.4545,0,8,50,6.82229
2016,1.098,6,9,15,7.09867
2017,2.5,0,10,75,7.37069
2016,3.3333,0,13,240,7.72553
2016,1,0,7,15,5.60185
2016,1.9286,1,11.4,30,7.25169
2016,2.3333,0,8,60,7.92271
2017,2.1429,0,8,90,6.94789
2017,2.3871,0,13,120,7.81156
2017,2.25,0,12,40,6.36882
2016,1.2857,0,5.2,20,6.68391
2016,1.0741,0,8,15,6.26348
2016,2,0,8,40,7.35811
2017,2.75,0,10,90,6.86046
2016,3.3333,0,12.6666666666667,120,7.72352
2017,1.8667,0,9.2,150,6.85276
2016,1,0,4,5,3.7549
2016,2.8,0,12,180,7.26743
2018,2.4286,0,8.5,120,7.16519
2017,1,0,6,0,5.35556
2016,1.25,0,19,90,6.2911
2016,2,0,8,15,6.76026
2017,2,0,9.71428571428571,70,6.60479
2016,2.5,0,10,60,6.62406
2016,2,0,12,120,7.318
2020,3.8931,2,14.1,240,8.33017
2016,3.5185,4,15,90,7.35796
2016,1.7368,0,8.66666666666667,30,6.63646
2021,3.3125,0,14,600,8.36419
2016,1.7143,0,7.33333333333333,40,5.38427
2021,4.0833,0,13,90,7.84534
2017,1,0,10,30,6.67353
2016,2,0,8,90,6.72063
2017,2.3333,0,14,45,7.38448
2018,2.4,0,12,60,7.12579
2017,2.0305,4,9.52380952380952,60,7.47729
2016,1.4118,0,11,20,6.74978
2021,2.8857,0,12,120,7.8406
2016,1,0,4.75,30,5.9557
2016,2.2308,4,10.2222222222222,60,7.33966
2016,1.2222,0,8,20,6.24565
2016,1,0,8,30,5.24471
2017,3.3125,0,12,90,6.96995
2017,3.7143,0,12,90,7.35154
2016,1.1591,6,7.77777777777778,15,7.10479
2016,2.1667,0,8.66666666666667,30,6.31046
2016,1.1667,2,7.80952380952381,20,7.00953
2016,1.5,0,6,20,6.74111
2016,1,0,6.83333333333333,20,6.56197
2016,1.925,0,6.75,35,7.07557
2016,2.7886,4,10.4,80,7.45292
2016,1,0,8,45,6.65028
2017,2.1111,0,7,45,6.70606
2016,1.3333,0,8.6,30,6.62641
2016,1,0,7,35,6.04167
2016,1.3333,0,10,60,5.73265
2017,2,0,8,90,7.42124
2016,1.6,4,8,45,7.11126
2016,2.9583,0,14,90,6.58443
2016,3.25,0,15,1500,8.25866
2018,3.1839,1,11.5,180,7.69021
2017,2,0,8,15,5.7906
2017,2,0,9,90,5.31602
2016,2.75,0,10.6666666666667,60,6.72325
2016,2,0,8,30,7.13514
2016,1.9405,4,8.88888888888889,30,6.96385
2016,1.2,0,6,19,6.32361
2016,1.9,0,8,60,5.92533
2016,2,0,8,0,6.49571
2020,4.4286,0,15.5,240,8.5
2017,1,0,8,30,6.66078
2020,2.6,0,12,120,7.16888
2016,1.25,0,9.5,30,6.55718
2017,4,0,13,720,8.18971
2017,3.8,0,14,900,8.31704
2017,1.6364,0,10,30,6.36454
2016,3.2736,3,12.1333333333333,90,7.36332
2016,1,0,8,10,5.70732
2018,3,0,11.3333333333333,90,8.31985
2017,1.7826,0,9,40,6.50943
2016,1,0,8,20,6.76468
2016,1.25,0,8,20,6.2054
2016,1.8,0,11,30,6.23145
2017,1.1164,4,7.05882352941176,30,7.00142
2016,1.6667,0,7,30,6.68036
2017,2.4,0,12,45,4.01275
2016,1.1667,0,12.4444444444444,130,6.85869
2016,1.6,0,8.4,0,6.66245
2018,2.0714,0,9.33333333333333,60,7.00069
2018,1.75,0,16,40,5.0566
2016,1.6667,0,10,25,6.63118
2016,1.1429,0,5,20,7.71889
2016,2,0,16,40,6.04412
2016,1.6667,0,10,15,5.34427
2019,3.2,0,8,90,7.36019
2018,2.7045,0,11,100,7.74339
2017,1.25,0,8,45,6.58854
2016,1.5,0,10,60,7.4814
2017,1,0,11,20,5.69365
2016,2,0,9,60,6.97406
2016,1.5,0,6,15,5.90414
2016,2.1667,0,15,150,7.12609
2017,2.2222,0,14,150,6.58309
2017,1.5,0,8.66666666666667,20,6.10869
2018,1.5,0,8,45,6.13085
2016,1.625,0,4,30,7.62245
2017,1.375,0,8,20,6.97411
2017,2,0,10,30,6.15197
2016,2.375,0,10,60,6.34453
2019,2.3333,0,9,90,7.90971
2018,3,0,8,45,8.22798
2016,1.8889,0,8,30,6.64936
2016,2.5833,0,12,120,7.58545
2016,1.2143,0,8,20,7.12367
2016,2,0,14,0,6.18179
2017,2.75,0,14,120,6.77441
2016,1,0,6,30,5.81482
2016,1.1538,0,4,15,6.55892
2016,1,0,10,45,6.01471
2017,1.4286,4,8,30,6.73706
2017,2,0,11,60,6.75977
2018,3.3387,3,10.4444444444444,120,7.27026
2019,2.5294,0,10.5,120,8.31956
2016,2.4276,4,9.62903225806452,120,8.02707
2016,2,0,8,0,5.96161
2017,1.5,0,8,25,7.39652
2016,1,0,6,0,6.14543
2016,2.2857,0,9,75,6.53552
2017,1,0,10,30,5.58625
2016,2,0,10,30,6.07403
2017,3.4615,0,8.5,60,7.76293
2016,1.4,0,8,0,5.55211
2016,1.3,0,4.66666666666667,15,6.51821
2020,2.6667,0,12,60,7.4898
2017,1.1429,0,12,30,6.74886
2016,1.25,0,8,30,6.42581
2016,1.5,0,5,15,6.64182
2016,1,0,4,0,5.60339
2016,1.5,0,8,20,6.85203
2016,2,0,6,60,6.92957
2018,2.9286,5,14,90,7.77931
2016,1.3462,0,8.33333333333333,30,6.97107
2017,1.5,0,10,30,6.43178
2016,2.175,2,9.29411764705882,30,7.89851
2018,3.875,0,16,7920,8.6904
2016,1.6667,0,8,30,6.78448
2017,1,0,8,15,5.68621
2016,1,0,6,45,5.19031
2017,2,0,8,40,6.37974
2016,1,0,2.33333333333333,15,5.93237
2019,2.9091,0,12,90,7.45017
2016,1.6667,0,10,45,6.18642
2016,3.3333,0,16,120,7.19474
2016,3,0,10,90,6.02917
2018,3.6842,1,12.5,180,7.57075
2018,2,0,6,30,6.56194
2017,1.9286,0,10.4,45,6.59951
2019,2.7241,0,13.1428571428571,180,7.44558
2017,1.7813,3,8.3974358974359,45,7.35479
2017,2.7778,0,11.3333333333333,120,7.55497
2016,2,0,10,60,7.30034
2016,1,0,4,0,5.88378
2017,2,0,10,20,6.55986
2017,2,0,10,20,6.31667
2017,1.7544,4,8.17391304347826,15,7.02121
2016,1.5,0,4,15,6.1289
2016,3,0,16,600,7.81786
2012,2,0,9,30,7.23857
2019,3.2143,0,14,120,8.82836
2016,0,0,3,10,6.16667
2016,1.8,0,8,40,7.05
2017,1.125,0,3,30,4.91859
2018,3.9375,0,16,720,8.57299
2016,2.1667,0,14,45,7.02942
2018,1.8889,0,7.2,60,6.38249
2017,2,0,10.6666666666667,60,7.38785
2017,1.4,0,6,60,6.35709
2015,1,0,4.5,0,5.98693
2016,2.3333,0,9,60,6.74815
2016,3.9375,0,15,180,7.4046
2016,2.8333,0,8,50,7.57248
2015,1.2,0,21,180,4.7963
2017,3.5574,1,12,360,8.23936
2016,3.25,0,14,60,7.69353
2018,3,3,10.5,80,6.97164
2017,2.2667,0,11.6,60,7.61857
2017,2.5,0,8,20,7.10902
2019,2.913,3,9.77777777777778,120,7.69427
2016,1,0,8,30,6.72313
2017,2,0,11,30,6.82756
2016,3.6667,0,16,0,8.27027
2017,2.1739,0,10,50,6.51939
2017,1.72,0,9.5,30,6.72676
2019,2,0,7.5,10,6.79066
2016,1.5,0,6,10,6.23548
2016,1,0,8,5,5.6246
2018,3.1667,0,16,60,6.0904
2017,2,0,11,45,5.66916
2016,2.4444,0,12,60,6.25482
2021,2.6471,0,9.33333333333333,90,7.67768
2016,1.25,0,8,20,6.19683
2015,2,0,7,120,7.93898
2018,2,0,9.33333333333333,45,6.83615
2017,2,0,8,50,6.86364
2016,2,0,8,20,7.4261
2017,1.3,0,9,30,5.86211
2017,1.275,4,9.11764705882353,20,5.48876
2016,2.25,0,14,90,7.38553
2017,4.1304,4,13.75,180,7.46147
2016,2.5,0,12,60,7.12731
2017,2.2,0,14,300,7.86364
2018,1,0,8,30,7.64583
2016,1.6667,0,8,20,6.09022
2016,1.1667,0,6.75,32,6.50863
2017,1,0,16,40,6.3138
2017,1,0,8.66666666666667,10,5.06968
2018,2.6071,0,10,180,7.51137
2016,1,0,7,20,5.78096
2016,1,0,16,45,5.52462
2018,3.5556,0,10,120,8.53942
2016,1.5,0,8,50,5.62031
2016,2,0,10,30,7.39132
2017,2,0,12,15,6.39862
2016,2,0,8,35,6.44427
2016,2,0,10,60,6.50061
2017,2.5556,0,12.5,120,7.99825
2018,1.9123,4,7.94871794871795,60,7.12606
2016,1,0,7,10,6.95296
2016,3.5208,0,11,120,8.05076
2017,2.6,0,10,60,7.25405
2017,3.5926,3,12.4,120,7.32817
2016,1.4,0,8,15,6.71872
2017,2.75,0,12,45,7.24051
2017,2,0,12,45,7.37007
2016,1.3333,0,6,60,5.98036
2017,2,0,10,60,6.0875
2017,1.6667,0,8,30,6.51784
2016,1.6875,3,7.2,20,6.86539
2019,2.6667,0,8,90,7.2839
2016,1,0,8,45,5.31637
2016,2.3077,0,9.5,60,7.3683
2019,2.25,0,10,60,6.32283
2017,3.2,0,11,90,6.9627
2017,1.6364,2,8,15,7.17082
2017,1.3333,0,6.6,30,6.40727
2016,1.2,0,3,0,7.12113
2017,2.1795,2,11.2941176470588,75,7.41256
2017,1.95,0,8,30,6.76004
2019,4.5909,0,15,720,8.40993
2016,2.2,0,12,120,6.32222
2018,1.875,0,10,40,6.77734
2017,1.5714,0,8.66666666666667,60,6.92544
2017,1.6667,0,6,60,6.42941
2016,4,0,14,120,7.84721
2017,2.5556,0,12,75,6.5898
2017,2.2,0,10,120,7.05309
2017,1,0,6,25,6.87778
2017,1.3333,0,6.125,20,7.00396
